MatchID,RecTeam_Score,PullTeam_Score,RecTeam_Win_Prob,PullTeam_Win_Prob,RecTeam_Avg_Score,PullTeam_Avg_Score,RecTeam_RecToStartGame,SecondHalf,Time_StartofSim,Time_UntilCap,CapOn,OLE_Rate
13-11-70-1,13,11,0.891736,0.108264,15.140652,12.77174,1,1,15,70,0,0.63
14-11-70-1,14,11,0.977672,0.022328,15.048152,11.644244,1,1,15,70,0,0.63
0-12-70-1,0,12,0.001,0.999,0,0,1,1,15,70,0,0.63
1-12-70-1,1,12,0.001,0.999,0,0,1,1,15,70,0,0.63
2-12-70-1,2,12,0.000468,0.999532,4.99938,15.000592,1,1,15,70,0,0.63
3-12-70-1,3,12,0.001156,0.998844,5.999428,15.00158,1,1,15,70,0,0.63
4-12-70-1,4,12,0.002448,0.997552,7.008168,15.003132,1,1,15,70,0,0.63
5-12-70-1,5,12,0.005428,0.994572,8.00444,15.007128,1,1,15,70,0,0.63
6-12-70-1,6,12,0.011612,0.988388,9.021524,15.014644,1,1,15,70,0,0.63
7-12-70-1,7,12,0.024864,0.975136,10.036708,15.02742,1,1,15,70,0,0.63
8-12-70-1,8,12,0.052468,0.947532,11.069664,15.047992,1,1,15,70,0,0.63
9-12-70-1,9,12,0.10358,0.89642,12.126364,15.078364,1,1,15,70,0,0.63
10-12-70-1,10,12,0.194544,0.805456,13.170512,15.092108,1,1,15,70,0,0.63
11-12-70-1,11,12,0.343012,0.656988,14.162652,15.021264,1,1,15,70,0,0.63
12-12-70-1,12,12,0.546888,0.453112,14.923324,14.698804,1,1,15,70,0,0.63
13-12-70-1,13,12,0.771208,0.228792,15.238692,13.920968,1,1,15,70,0,0.63
14-12-70-1,14,12,0.93984,0.06016,15.129688,12.742044,1,1,15,70,0,0.63
0-13-70-1,0,13,0.001,0.999,0,0,1,1,15,70,0,0.63
1-13-70-1,1,13,0.001,0.999,0,0,1,1,15,70,0,0.63
2-13-70-1,2,13,0.001,0.999,0,0,1,1,15,70,0,0.63
3-13-70-1,3,13,0.000152,0.999848,4.99836,15.000348,1,1,15,70,0,0.63
4-13-70-1,4,13,0.000444,0.999556,6.001076,15.000688,1,1,15,70,0,0.63
5-13-70-1,5,13,0.001132,0.998868,7.00582,15.001808,1,1,15,70,0,0.63
6-13-70-1,6,13,0.002576,0.997424,8.001196,15.004248,1,1,15,70,0,0.63
7-13-70-1,7,13,0.006056,0.993944,9.014496,15.010388,1,1,15,70,0,0.63
8-13-70-1,8,13,0.014116,0.985884,10.027168,15.022288,1,1,15,70,0,0.63
9-13-70-1,9,13,0.03266,0.96734,11.057712,15.047972,1,1,15,70,0,0.63
10-13-70-1,10,13,0.073208,0.926792,12.130464,15.099276,1,1,15,70,0,0.63
11-13-70-1,11,13,0.158112,0.841888,13.24666,15.179728,1,1,15,70,0,0.63
12-13-70-1,12,13,0.315324,0.684676,14.38002,15.252556,1,1,15,70,0,0.63
13-13-70-1,13,13,0.558452,0.441548,15.26862,15.03578,1,1,15,70,0,0.63
14-13-70-1,14,13,0.837236,0.162764,15.350324,14.00364,1,1,15,70,0,0.63
0-14-70-1,0,14,0.001,0.999,0,0,1,1,15,70,0,0.63
1-14-70-1,1,14,0.001,0.999,0,0,1,1,15,70,0,0.63
2-14-70-1,2,14,0.001,0.999,0,0,1,1,15,70,0,0.63
3-14-70-1,3,14,0.001,0.999,0,0,1,1,15,70,0,0.63
4-14-70-1,4,14,3.60E-05,0.999964,4.999884,15.000104,1,1,15,70,0,0.63
5-14-70-1,5,14,0.00014,0.99986,6.003312,15.000236,1,1,15,70,0,0.63
6-14-70-1,6,14,0.000268,0.999732,6.999784,15.000632,1,1,15,70,0,0.63
7-14-70-1,7,14,0.00076,0.99924,8.005564,15.001616,1,1,15,70,0,0.63
8-14-70-1,8,14,0.001848,0.998152,9.004556,15.004056,1,1,15,70,0,0.63
9-14-70-1,9,14,0.005316,0.994684,10.01234,15.011536,1,1,15,70,0,0.63
10-14-70-1,10,14,0.013944,0.986056,11.038752,15.031456,1,1,15,70,0,0.63
11-14-70-1,11,14,0.038172,0.961828,12.102688,15.082484,1,1,15,70,0,0.63
12-14-70-1,12,14,0.101556,0.898444,13.259876,15.22122,1,1,15,70,0,0.63
13-14-70-1,13,14,0.278204,0.721796,14.709908,15.593312,1,1,15,70,0,0.63
14-14-70-1,14,14,0.55868,0.44132,15.942856,15.71462,1,1,15,70,0,0.63
14-15-70-1,14,15,0.272264,0.727736,15.383932,16.270292,1,1,15,70,0,0.63
15-14-70-1,15,14,0.841132,0.158868,16.160968,14.812948,1,1,15,70,0,0.63
15-15-70-1,15,15,0.570688,0.429312,16.433172,16.196416,1,1,15,70,0,0.63
0-1-70-0,0,1,0.432368,0.567632,10.802532,11.465548,0,0,15,70,0,0.63
1-1-70-0,1,1,0.544484,0.455516,11.780776,11.33722,0,0,15,70,0,0.63
2-1-70-0,2,1,0.653696,0.346304,12.70096,11.150744,0,0,15,70,0,0.63
3-1-70-0,3,1,0.754636,0.245364,13.517476,10.854624,0,0,15,70,0,0.63
4-1-70-0,4,1,0.834248,0.165752,14.13946,10.420552,0,0,15,70,0,0.63
5-1-70-0,5,1,0.89744,0.10256,14.569988,9.802952,0,0,15,70,0,0.63
6-1-70-0,6,1,0.941812,0.058188,14.820672,9.019876,0,0,15,70,0,0.63
7-1-70-0,7,1,0.969764,0.030236,14.938164,8.137976,0,0,15,70,0,0.63
0-2-70-0,0,2,0.325348,0.674652,10.646568,12.40782,0,0,15,70,0,0.63
1-2-70-0,1,2,0.431964,0.568036,11.625784,12.288484,0,0,15,70,0,0.63
2-2-70-0,2,2,0.544648,0.455352,12.555036,12.113444,0,0,15,70,0,0.63
3-2-70-0,3,2,0.65784,0.34216,13.380928,11.817908,0,0,15,70,0,0.63
4-2-70-0,4,2,0.75688,0.24312,14.035788,11.379808,0,0,15,70,0,0.63
5-2-70-0,5,2,0.841008,0.158992,14.502684,10.780172,0,0,15,70,0,0.63
6-2-70-0,6,2,0.904856,0.095144,14.785848,10.004452,0,0,15,70,0,0.63
7-2-70-0,7,2,0.948648,0.051352,14.926316,9.130072,0,0,15,70,0,0.63
0-3-70-0,0,3,0.230348,0.769652,10.420304,13.261948,0,0,15,70,0,0.63
1-3-70-0,1,3,0.322492,0.677508,11.373996,13.159584,0,0,15,70,0,0.63
2-3-70-0,2,3,0.430676,0.569324,12.320232,12.988704,0,0,15,70,0,0.63
3-3-70-0,3,3,0.546632,0.453368,13.163416,12.7117,0,0,15,70,0,0.63
4-3-70-0,4,3,0.660964,0.339036,13.863384,12.292564,0,0,15,70,0,0.63
5-3-70-0,5,3,0.766668,0.233332,14.388156,11.708912,0,0,15,70,0,0.63
6-3-70-0,6,3,0.85186,0.14814,14.722676,10.981652,0,0,15,70,0,0.63
7-3-70-0,7,3,0.91382,0.08618,14.900596,10.122536,0,0,15,70,0,0.63
0-4-70-0,0,4,0.1528,0.8472,10.039648,13.962216,0,0,15,70,0,0.63
1-4-70-0,1,4,0.228128,0.771872,11.018436,13.86538,0,0,15,70,0,0.63
2-4-70-0,2,4,0.319076,0.680924,11.94262,13.735232,0,0,15,70,0,0.63
3-4-70-0,3,4,0.42876,0.57124,12.822272,13.49466,0,0,15,70,0,0.63
4-4-70-0,4,4,0.54752,0.45248,13.581492,13.140352,0,0,15,70,0,0.63
5-4-70-0,5,4,0.669208,0.330792,14.188284,12.602536,0,0,15,70,0,0.63
6-4-70-0,6,4,0.776772,0.223228,14.612104,11.922144,0,0,15,70,0,0.63
7-4-70-0,7,4,0.86456,0.13544,14.859268,11.091256,0,0,15,70,0,0.63
0-5-70-0,0,5,0.096088,0.903912,9.505856,14.451684,0,0,15,70,0,0.63
1-5-70-0,1,5,0.14902,0.85098,10.465744,14.387372,0,0,15,70,0,0.63
2-5-70-0,2,5,0.22226,0.77774,11.430104,14.291612,0,0,15,70,0,0.63
3-5-70-0,3,5,0.31558,0.68442,12.34392,14.119388,0,0,15,70,0,0.63
4-5-70-0,4,5,0.423268,0.576732,13.152508,13.84944,0,0,15,70,0,0.63
5-5-70-0,5,5,0.55194,0.44806,13.865368,13.404956,0,0,15,70,0,0.63
6-5-70-0,6,5,0.678788,0.321212,14.409952,12.8015,0,0,15,70,0,0.63
7-5-70-0,7,5,0.791664,0.208336,14.76078,12.042996,0,0,15,70,0,0.63
0-6-70-0,0,6,0.055512,0.944488,8.781388,14.752684,0,0,15,70,0,0.63
1-6-70-0,1,6,0.08946,0.91054,9.76796,14.725376,0,0,15,70,0,0.63
2-6-70-0,2,6,0.14124,0.85876,10.741912,14.667012,0,0,15,70,0,0.63
3-6-70-0,3,6,0.21126,0.78874,11.687016,14.568096,0,0,15,70,0,0.63
4-6-70-0,4,6,0.305876,0.694124,12.58424,14.385876,0,0,15,70,0,0.63
5-6-70-0,5,6,0.420576,0.579424,13.384816,14.082952,0,0,15,70,0,0.63
6-6-70-0,6,6,0.556008,0.443992,14.067816,13.596124,0,0,15,70,0,0.63
7-6-70-0,7,6,0.692148,0.307852,14.571884,12.930104,0,0,15,70,0,0.63
0-7-70-0,0,7,0.027652,0.972348,7.920192,14.912176,0,0,15,70,0,0.63
1-7-70-0,1,7,0.049024,0.950976,8.90398,14.896152,0,0,15,70,0,0.63
2-7-70-0,2,7,0.081656,0.918344,9.909904,14.873808,0,0,15,70,0,0.63
3-7-70-0,3,7,0.129572,0.870428,10.882232,14.82774,0,0,15,70,0,0.63
4-7-70-0,4,7,0.199448,0.800552,11.836872,14.73802,0,0,15,70,0,0.63
5-7-70-0,5,7,0.290744,0.709256,12.723084,14.574824,0,0,15,70,0,0.63
6-7-70-0,6,7,0.412352,0.587648,13.5423,14.270908,0,0,15,70,0,0.63
7-7-70-0,7,7,0.56496,0.43504,14.239232,13.733096,0,0,15,70,0,0.63
0-0-65-1,0,0,0.503276,0.496724,10.115144,10.102228,1,0,20,65,0,0.63
8-0-65-1,8,0,0.989992,0.010008,14.989212,6.584704,1,1,20,65,0,0.63
9-0-65-1,9,0,0.996416,0.003584,14.99932,5.59138,1,1,20,65,0,0.63
10-0-65-1,10,0,0.998792,0.001208,15.00066,4.585772,1,1,20,65,0,0.63
11-0-65-1,11,0,0.999,0.001,0,0,1,1,20,65,0,0.63
12-0-65-1,12,0,0.999,0.001,0,0,1,1,20,65,0,0.63
13-0-65-1,13,0,0.999,0.001,0,0,1,1,20,65,0,0.63
14-0-65-1,14,0,0.999,0.001,0,0,1,1,20,65,0,0.63
0-1-65-1,0,1,0.39174,0.60826,9.986608,11.072204,1,0,20,65,0,0.63
1-1-65-1,1,1,0.501752,0.498248,10.967696,10.968188,1,0,20,65,0,0.63
2-1-65-1,2,1,0.61768,0.38232,11.95494,10.834732,1,0,20,65,0,0.63
3-1-65-1,3,1,0.722364,0.277636,12.876116,10.650652,1,0,20,65,0,0.63
4-1-65-1,4,1,0.810968,0.189032,13.66924,10.370676,1,0,20,65,0,0.63
5-1-65-1,5,1,0.880552,0.119448,14.26978,9.914016,1,0,20,65,0,0.63
6-1-65-1,6,1,0.930468,0.069532,14.658244,9.265584,1,0,20,65,0,0.63
7-1-65-1,7,1,0.962272,0.037728,14.86908,8.477808,1,0,20,65,0,0.63
8-1-65-1,8,1,0.9816,0.0184,14.988584,7.587436,1,1,20,65,0,0.63
9-1-65-1,9,1,0.992724,0.007276,15.000288,6.596356,1,1,20,65,0,0.63
10-1-65-1,10,1,0.997496,0.002504,15.00138,5.58152,1,1,20,65,0,0.63
11-1-65-1,11,1,0.999356,0.000644,15.000792,4.584108,1,1,20,65,0,0.63
12-1-65-1,12,1,0.999,0.001,0,0,1,1,20,65,0,0.63
13-1-65-1,13,1,0.999,0.001,0,0,1,1,20,65,0,0.63
14-1-65-1,14,1,0.999,0.001,0,0,1,1,20,65,0,0.63
0-2-65-1,0,2,0.282892,0.717108,9.847764,12.043824,1,0,20,65,0,0.63
1-2-65-1,1,2,0.388176,0.611824,10.84862,11.947248,1,0,20,65,0,0.63
2-2-65-1,2,2,0.503696,0.496304,11.84018,11.815992,1,0,20,65,0,0.63
3-2-65-1,3,2,0.618324,0.381676,12.762928,11.633184,1,0,20,65,0,0.63
4-2-65-1,4,2,0.725304,0.274696,13.570744,11.33672,1,0,20,65,0,0.63
5-2-65-1,5,2,0.81628,0.18372,14.19452,10.879396,1,0,20,65,0,0.63
6-2-65-1,6,2,0.886636,0.113364,14.616892,10.251896,1,0,20,65,0,0.63
7-2-65-1,7,2,0.936152,0.063848,14.848564,9.461368,1,0,20,65,0,0.63
8-2-65-1,8,2,0.967272,0.032728,14.986084,8.583272,1,1,20,65,0,0.63
9-2-65-1,9,2,0.985828,0.014172,15.00216,7.597228,1,1,20,65,0,0.63
10-2-65-1,10,2,0.995008,0.004992,15.002984,6.596644,1,1,20,65,0,0.63
11-2-65-1,11,2,0.998524,0.001476,15.001624,5.583524,1,1,20,65,0,0.63
12-2-65-1,12,2,0.999644,0.000356,15.000516,4.589792,1,1,20,65,0,0.63
13-2-65-1,13,2,0.999,0.001,0,0,1,1,20,65,0,0.63
14-2-65-1,14,2,0.999,0.001,0,0,1,1,20,65,0,0.63
0-3-65-1,0,3,0.193436,0.806564,9.673912,12.950856,1,0,20,65,0,0.63
1-3-65-1,1,3,0.282368,0.717632,10.663916,12.860552,1,0,20,65,0,0.63
2-3-65-1,2,3,0.386708,0.613292,11.64952,12.746916,1,0,20,65,0,0.63
3-3-65-1,3,3,0.502316,0.497684,12.578296,12.559172,1,0,20,65,0,0.63
4-3-65-1,4,3,0.62038,0.37962,13.403824,12.27328,1,0,20,65,0,0.63
5-3-65-1,5,3,0.732752,0.267248,14.08004,11.821324,1,0,20,65,0,0.63
6-3-65-1,6,3,0.824004,0.175996,14.541504,11.224924,1,0,20,65,0,0.63
7-3-65-1,7,3,0.895436,0.104564,14.814132,10.450664,1,0,20,65,0,0.63
8-3-65-1,8,3,0.944128,0.055872,14.979276,9.58428,1,1,20,65,0,0.63
9-3-65-1,9,3,0.974424,0.025576,15.00528,8.60152,1,1,20,65,0,0.63
10-3-65-1,10,3,0.989924,0.010076,15.006552,7.60168,1,1,20,65,0,0.63
11-3-65-1,11,3,0.996892,0.003108,15.002952,6.593888,1,1,20,65,0,0.63
12-3-65-1,12,3,0.999328,0.000672,15.000964,5.584928,1,1,20,65,0,0.63
13-3-65-1,13,3,0.999832,0.000168,15.00024,4.592256,1,1,20,65,0,0.63
14-3-65-1,14,3,0.999,0.001,0,0,1,1,20,65,0,0.63
0-4-65-1,0,4,0.12508,0.87492,9.39318,13.726276,1,0,20,65,0,0.63
1-4-65-1,1,4,0.19068,0.80932,10.37378,13.660524,1,0,20,65,0,0.63
2-4-65-1,2,4,0.2775,0.7225,11.344028,13.560272,1,0,20,65,0,0.63
3-4-65-1,3,4,0.384184,0.615816,12.28924,13.397724,1,0,20,65,0,0.63
4-4-65-1,4,4,0.501484,0.498516,13.144064,13.135324,1,0,20,65,0,0.63
5-4-65-1,5,4,0.62446,0.37554,13.868848,12.724052,1,0,20,65,0,0.63
6-4-65-1,6,4,0.74206,0.25794,14.41742,12.149632,1,0,20,65,0,0.63
7-4-65-1,7,4,0.835944,0.164056,14.75268,11.418356,1,0,20,65,0,0.63
8-4-65-1,8,4,0.90708,0.09292,14.961604,10.575264,1,1,20,65,0,0.63
9-4-65-1,9,4,0.953544,0.046456,15.005004,9.615848,1,1,20,65,0,0.63
10-4-65-1,10,4,0.980816,0.019184,15.009532,8.602896,1,1,20,65,0,0.63
11-4-65-1,11,4,0.993496,0.006504,15.005864,7.597652,1,1,20,65,0,0.63
12-4-65-1,12,4,0.998404,0.001596,15.002176,6.594412,1,1,20,65,0,0.63
13-4-65-1,13,4,0.999692,0.000308,15.000472,5.589252,1,1,20,65,0,0.63
14-4-65-1,14,4,0.999976,2.40E-05,15.000048,4.588176,1,1,20,65,0,0.63
0-5-65-1,0,5,0.075688,0.924312,8.940648,14.30722,1,0,20,65,0,0.63
1-5-65-1,1,5,0.120448,0.879552,9.913564,14.267492,1,0,20,65,0,0.63
2-5-65-1,2,5,0.186192,0.813808,10.89828,14.1898,1,0,20,65,0,0.63
3-5-65-1,3,5,0.272504,0.727496,11.848404,14.066052,1,0,20,65,0,0.63
4-5-65-1,4,5,0.380208,0.619792,12.74696,13.854368,1,0,20,65,0,0.63
5-5-65-1,5,5,0.502656,0.497344,13.53502,13.515376,1,0,20,65,0,0.63
6-5-65-1,6,5,0.632628,0.367372,14.18166,13.016964,1,0,20,65,0,0.63
7-5-65-1,7,5,0.753364,0.246636,14.628732,12.338204,1,0,20,65,0,0.63
8-5-65-1,8,5,0.848164,0.151836,14.911776,11.565824,1,1,20,65,0,0.63
9-5-65-1,9,5,0.919636,0.080364,14.996088,10.61744,1,1,20,65,0,0.63
10-5-65-1,10,5,0.962816,0.037184,15.01532,9.620344,1,1,20,65,0,0.63
11-5-65-1,11,5,0.986692,0.013308,15.011992,8.604144,1,1,20,65,0,0.63
12-5-65-1,12,5,0.996356,0.003644,15.004956,7.591432,1,1,20,65,0,0.63
13-5-65-1,13,5,0.999284,0.000716,15.001,6.58646,1,1,20,65,0,0.63
14-5-65-1,14,5,0.999952,4.80E-05,15.000152,5.588064,1,1,20,65,0,0.63
0-6-65-1,0,6,0.04138,0.95862,8.297308,14.679592,1,0,20,65,0,0.63
1-6-65-1,1,6,0.069912,0.930088,9.278576,14.656204,1,0,20,65,0,0.63
2-6-65-1,2,6,0.113608,0.886392,10.257516,14.615708,1,0,20,65,0,0.63
3-6-65-1,3,6,0.176456,0.823544,11.216924,14.538088,1,0,20,65,0,0.63
4-6-65-1,4,6,0.262512,0.737488,12.159316,14.400712,1,0,20,65,0,0.63
5-6-65-1,5,6,0.372244,0.627756,13.034252,14.163416,1,0,20,65,0,0.63
6-6-65-1,6,6,0.503488,0.496512,13.801568,13.775388,1,0,20,65,0,0.63
7-6-65-1,7,6,0.644768,0.355232,14.410236,13.203,1,0,20,65,0,0.63
8-6-65-1,8,6,0.768464,0.231536,14.80492,12.491336,1,1,20,65,0,0.63
9-6-65-1,9,6,0.86426,0.13574,14.963572,11.60834,1,1,20,65,0,0.63
10-6-65-1,10,6,0.933812,0.066188,15.02106,10.632844,1,1,20,65,0,0.63
11-6-65-1,11,6,0.97306,0.02694,15.021736,9.6274,1,1,20,65,0,0.63
12-6-65-1,12,6,0.991976,0.008024,15.010784,8.605,1,1,20,65,0,0.63
13-6-65-1,13,6,0.99844,0.00156,15.002536,7.585692,1,1,20,65,0,0.63
14-6-65-1,14,6,0.99982,0.00018,15.000268,6.587216,1,1,20,65,0,0.63
0-7-65-1,0,7,0.021328,0.978672,7.475476,14.880592,1,0,20,65,0,0.63
1-7-65-1,1,7,0.037208,0.962792,8.470988,14.870384,1,0,20,65,0,0.63
2-7-65-1,2,7,0.0639,0.9361,9.468772,14.848828,1,0,20,65,0,0.63
3-7-65-1,3,7,0.104124,0.895876,10.449488,14.816392,1,0,20,65,0,0.63
4-7-65-1,4,7,0.16334,0.83666,11.40588,14.748592,1,0,20,65,0,0.63
5-7-65-1,5,7,0.249808,0.750192,12.351892,14.621788,1,0,20,65,0,0.63
6-7-65-1,6,7,0.362584,0.637416,13.225552,14.387296,1,0,20,65,0,0.63
7-7-65-1,7,7,0.507556,0.492444,14.007212,13.95518,1,0,20,65,0,0.63
8-7-65-1,8,7,0.660104,0.339896,14.607664,13.344988,1,1,20,65,0,0.63
9-7-65-1,9,7,0.783004,0.216996,14.880444,12.570796,1,1,20,65,0,0.63
10-7-65-1,10,7,0.881792,0.118208,15.004956,11.648428,1,1,20,65,0,0.63
11-7-65-1,11,7,0.948384,0.051616,15.03334,10.634912,1,1,20,65,0,0.63
12-7-65-1,12,7,0.982992,0.017008,15.020212,9.611,1,1,20,65,0,0.63
13-7-65-1,13,7,0.996024,0.003976,15.006772,8.594632,1,1,20,65,0,0.63
14-7-65-1,14,7,0.999584,0.000416,15.000824,7.588348,1,1,20,65,0,0.63
0-8-65-1,0,8,0.013132,0.986868,6.987368,14.985144,1,1,20,65,0,0.63
1-8-65-1,1,8,0.0243,0.9757,7.993844,14.98372,1,1,20,65,0,0.63
2-8-65-1,2,8,0.04324,0.95676,8.999104,14.977972,1,1,20,65,0,0.63
3-8-65-1,3,8,0.07146,0.92854,9.995532,14.966732,1,1,20,65,0,0.63
4-8-65-1,4,8,0.117276,0.882724,10.988996,14.936032,1,1,20,65,0,0.63
5-8-65-1,5,8,0.183388,0.816612,11.938568,14.866152,1,1,20,65,0,0.63
6-8-65-1,6,8,0.274672,0.725328,12.832004,14.724416,1,1,20,65,0,0.63
7-8-65-1,7,8,0.392424,0.607576,13.622264,14.46232,1,1,20,65,0,0.63
8-8-65-1,8,8,0.529044,0.470956,14.264908,14.05184,1,1,20,65,0,0.63
9-8-65-1,9,8,0.672296,0.327704,14.710816,13.441304,1,1,20,65,0,0.63
10-8-65-1,10,8,0.80436,0.19564,14.957912,12.621196,1,1,20,65,0,0.63
11-8-65-1,11,8,0.9022,0.0978,15.04108,11.673612,1,1,20,65,0,0.63
12-8-65-1,12,8,0.963404,0.036596,15.03782,10.641552,1,1,20,65,0,0.63
13-8-65-1,13,8,0.990696,0.009304,15.014816,9.603388,1,1,20,65,0,0.63
14-8-65-1,14,8,0.998852,0.001148,15.002796,8.593292,1,1,20,65,0,0.63
0-9-65-1,0,9,0.005024,0.994976,5.999928,14.99858,1,1,20,65,0,0.63
1-9-65-1,1,9,0.009856,0.990144,6.997932,14.999652,1,1,20,65,0,0.63
2-9-65-1,2,9,0.018736,0.981264,8.017484,15.001596,1,1,20,65,0,0.63
3-9-65-1,3,9,0.034212,0.965788,9.024504,15.003076,1,1,20,65,0,0.63
4-9-65-1,4,9,0.06008,0.93992,10.025072,15.001352,1,1,20,65,0,0.63
5-9-65-1,5,9,0.103452,0.896548,11.032692,14.981936,1,1,20,65,0,0.63
6-9-65-1,6,9,0.166896,0.833104,11.986816,14.930416,1,1,20,65,0,0.63
7-9-65-1,7,9,0.26212,0.73788,12.926364,14.812992,1,1,20,65,0,0.63
8-9-65-1,8,9,0.383672,0.616328,13.730596,14.576992,1,1,20,65,0,0.63
9-9-65-1,9,9,0.531792,0.468208,14.388252,14.172884,1,1,20,65,0,0.63
10-9-65-1,10,9,0.687476,0.312524,14.825572,13.54608,1,1,20,65,0,0.63
11-9-65-1,11,9,0.827372,0.172628,15.032476,12.687864,1,1,20,65,0,0.63
12-9-65-1,12,9,0.92498,0.07502,15.065144,11.691072,1,1,20,65,0,0.63
13-9-65-1,13,9,0.9788,0.0212,15.033028,10.630496,1,1,20,65,0,0.63
14-9-65-1,14,9,0.996972,0.003028,15.006472,9.595976,1,1,20,65,0,0.63
0-10-65-1,0,10,0.00162,0.99838,5.00514,15.000768,1,1,20,65,0,0.63
1-10-65-1,1,10,0.003528,0.996472,5.998448,15.001956,1,1,20,65,0,0.63
2-10-65-1,2,10,0.007064,0.992936,7.003112,15.00354,1,1,20,65,0,0.63
3-10-65-1,3,10,0.01348,0.98652,8.002224,15.008044,1,1,20,65,0,0.63
4-10-65-1,4,10,0.027096,0.972904,9.031696,15.012304,1,1,20,65,0,0.63
5-10-65-1,5,10,0.049368,0.950632,10.037532,15.01512,1,1,20,65,0,0.63
6-10-65-1,6,10,0.08668,0.91332,11.045392,15.012964,1,1,20,65,0,0.63
7-10-65-1,7,10,0.148764,0.851236,12.043128,14.985548,1,1,20,65,0,0.63
8-10-65-1,8,10,0.243096,0.756904,12.998936,14.905376,1,1,20,65,0,0.63
9-10-65-1,9,10,0.375328,0.624672,13.859704,14.699532,1,1,20,65,0,0.63
10-10-65-1,10,10,0.536204,0.463796,14.535008,14.311492,1,1,20,65,0,0.63
11-10-65-1,11,10,0.7074,0.2926,14.951176,13.654636,1,1,20,65,0,0.63
12-10-65-1,12,10,0.855232,0.144768,15.093276,12.738072,1,1,20,65,0,0.63
13-10-65-1,13,10,0.951192,0.048808,15.070072,11.677276,1,1,20,65,0,0.63
14-10-65-1,14,10,0.991744,0.008256,15.017516,10.606056,1,1,20,65,0,0.63
0-11-65-1,0,11,0.001,0.999,0,0,1,1,20,65,0,0.63
1-11-65-1,1,11,0.000888,0.999112,5.010408,15.000972,1,1,20,65,0,0.63
2-11-65-1,2,11,0.00198,0.99802,5.998648,15.002364,1,1,20,65,0,0.63
3-11-65-1,3,11,0.004316,0.995684,6.99784,15.004732,1,1,20,65,0,0.63
4-11-65-1,4,11,0.009256,0.990744,8.012912,15.009068,1,1,20,65,0,0.63
5-11-65-1,5,11,0.018556,0.981444,9.019972,15.015908,1,1,20,65,0,0.63
6-11-65-1,6,11,0.036952,0.963048,10.041868,15.025576,1,1,20,65,0,0.63
7-11-65-1,7,11,0.069512,0.930488,11.058188,15.03736,1,1,20,65,0,0.63
8-11-65-1,8,11,0.12776,0.87224,12.088072,15.038904,1,1,20,65,0,0.63
9-11-65-1,9,11,0.223052,0.776948,13.088852,14.996832,1,1,20,65,0,0.63
10-11-65-1,10,11,0.361264,0.638736,13.99328,14.846676,1,1,20,65,0,0.63
11-11-65-1,11,11,0.54088,0.45912,14.704388,14.483676,1,1,20,65,0,0.63
12-11-65-1,12,11,0.735656,0.264344,15.0948,13.781532,1,1,20,65,0,0.63
13-11-65-1,13,11,0.891928,0.108072,15.13828,12.767396,1,1,20,65,0,0.63
14-11-65-1,14,11,0.97822,0.02178,15.047972,11.6424,1,1,20,65,0,0.63
0-12-65-1,0,12,0.001,0.999,0,0,1,1,20,65,0,0.63
1-12-65-1,1,12,0.001,0.999,0,0,1,1,20,65,0,0.63
2-12-65-1,2,12,0.000504,0.999496,5.001212,15.00068,1,1,20,65,0,0.63
3-12-65-1,3,12,0.00102,0.99898,5.994328,15.001604,1,1,20,65,0,0.63
4-12-65-1,4,12,0.002404,0.997596,7.009652,15.003324,1,1,20,65,0,0.63
5-12-65-1,5,12,0.005208,0.994792,8.006128,15.006852,1,1,20,65,0,0.63
6-12-65-1,6,12,0.01154,0.98846,9.017776,15.014748,1,1,20,65,0,0.63
7-12-65-1,7,12,0.025236,0.974764,10.037928,15.028244,1,1,20,65,0,0.63
8-12-65-1,8,12,0.052384,0.947616,11.068752,15.04852,1,1,20,65,0,0.63
9-12-65-1,9,12,0.10334,0.89666,12.117516,15.07754,1,1,20,65,0,0.63
10-12-65-1,10,12,0.194768,0.805232,13.175636,15.094568,1,1,20,65,0,0.63
11-12-65-1,11,12,0.343976,0.656024,14.168556,15.022492,1,1,20,65,0,0.63
12-12-65-1,12,12,0.54798,0.45202,14.928964,14.701628,1,1,20,65,0,0.63
13-12-65-1,13,12,0.771868,0.228132,15.239552,13.919756,1,1,20,65,0,0.63
14-12-65-1,14,12,0.939944,0.060056,15.12944,12.741272,1,1,20,65,0,0.63
0-13-65-1,0,13,0.001,0.999,0,0,1,1,20,65,0,0.63
1-13-65-1,1,13,0.001,0.999,0,0,1,1,20,65,0,0.63
2-13-65-1,2,13,0.001,0.999,0,0,1,1,20,65,0,0.63
3-13-65-1,3,13,0.000244,0.999756,5.001144,15.000228,1,1,20,65,0,0.63
4-13-65-1,4,13,0.00042,0.99958,5.999588,15.000672,1,1,20,65,0,0.63
5-13-65-1,5,13,0.001076,0.998924,7.007336,15.001872,1,1,20,65,0,0.63
6-13-65-1,6,13,0.002468,0.997532,8.006012,15.004756,1,1,20,65,0,0.63
7-13-65-1,7,13,0.006048,0.993952,9.0132,15.01028,1,1,20,65,0,0.63
8-13-65-1,8,13,0.01414,0.98586,10.025476,15.022048,1,1,20,65,0,0.63
9-13-65-1,9,13,0.032984,0.967016,11.066696,15.049648,1,1,20,65,0,0.63
10-13-65-1,10,13,0.074396,0.925604,12.13234,15.097852,1,1,20,65,0,0.63
